31079	Mercurial Adamantite	24243	Adamantite Powder	4	
31079	Mercurial Adamantite	22452	Primal Earth	1	
31080	Mercurial Stone	22452	Primal Earth	1	
31080	Mercurial Stone	21886	Primal Life	1	
31080	Mercurial Stone	22457	Primal Mana	1	
31154	Bronze Torc	2841	Bronze Bar	6	
31154	Bronze Torc	20817	Bronze Setting	1	
31154	Bronze Torc	1705	Lesser Moonstone	1	
31673	Crunchy Serpent	31671	Serpent Flesh	1	
31677	Fel Mana Potion	22793	Mana Thistle	1	
31677	Fel Mana Potion	22792	Nightmare Vine	2	
31677	Fel Mana Potion	3371	Crystal Vial	1	
31890	Blessings Deck	31889	Two of Blessings	1	
31890	Blessings Deck	31888	Three of Blessings	1	
31890	Blessings Deck	31885	Four of Blessings	1	
31890	Blessings Deck	31884	Five of Blessings	1	
31890	Blessings Deck	31887	Six of Blessings	1	
31890	Blessings Deck	31886	Seven of Blessings	1	
31890	Blessings Deck	31883	Eight of Blessings	1	
31891	Storms Deck	31900	Two of Storms	1	
31891	Storms Deck	31899	Three of Storms	1	
31891	Storms Deck	31895	Four of Storms	1	
31891	Storms Deck	31894	Five of Storms	1	
31891	Storms Deck	31898	Six of Storms	1	
31891	Storms Deck	31896	Seven of Storms	1	
31891	Storms Deck	31893	Eight of Storms	1	
32193	Bold Crimson Spinel	32227	Crimson Spinel	1	
32194	Delicate Crimson Spinel	32227	Crimson Spinel	1	
32196	Brilliant Crimson Spinel	32227	Crimson Spinel	1	
32200	Solid Empyrean Sapphire	32228	Empyrean Sapphire	1	
32201	Sparkling Empyrean Sapphire	32228	Empyrean Sapphire	1	
32203	Stormy Empyrean Sapphire	32228	Empyrean Sapphire	1	
32205	Smooth Lionseye	32229	Lionseye	1	
32211	Sovereign Shadowsong Amethyst	32230	Shadowsong Amethyst	1	
32218	Potent Pyrestone	32231	Pyrestone	1	
32220	Glinting Shadowsong Amethyst	32230	Shadowsong Amethyst	1	
32221	Veiled Shadowsong Amethyst	32230	Shadowsong Amethyst	1	
32224	Radiant Seaspray Emerald	32249	Seaspray Emerald	1	
32225	Purified Shadowsong Amethyst	32230	Shadowsong Amethyst	1	
32226	Jagged Seaspray Emerald	32249	Seaspray Emerald	1	
32423	Icy Blasting Primers	21885	Primal Water	1	
32423	Icy Blasting Primers	23781	Elemental Blasting Powder	2	
32423	Icy Blasting Primers	21877	Netherweave Cloth	2	
32663	Apexis Cleaver	32569	Apexis Shard	50	
33052	Fisherman's Feast	27515	Huge Spotted Feltail	1	
33053	Hot Buttered Trout	27516	Enormous Barbed Gill Trout	1	
33447	Runic Healing Potion	36901	Goldclover	1	
33447	Runic Healing Potion	36906	Icethorn	2	
33447	Runic Healing Potion	3371	Crystal Vial	1	
33448	Runic Mana Potion	36905	Lichbloom	2	
33448	Runic Mana Potion	36901	Goldclover	1	
33448	Runic Mana Potion	3371	Crystal Vial	1	
33458	Scroll of Intellect VI	39354	Light Parchment	2	
33458	Scroll of Intellect VI	43124	Ethereal Ink	1	
33460	Scroll of Spirit VI	39354	Light Parchment	2	
33460	Scroll of Spirit VI	43122	Shimmering Ink	1	
33568	Borean Leather	33567	Borean Leather Scraps	4	
33867	Broiled Bloodfin	33823	Bloodfin Catfish	1	
33924	Delicious Chocolate Cake	30817	Simple Flour	8	
33924	Delicious Chocolate Cake	1179	Ice Cold Milk	4	
33924	Delicious Chocolate Cake	2678	Mild Spices	4	
33924	Delicious Chocolate Cake	6889	Small Egg	8	
33924	Delicious Chocolate Cake	2593	Flask of Stormwind Tawny	1	
33924	Delicious Chocolate Cake	785	Mageroyal	3	
34052	Dream Shard	34053	Small Dream Shard	2	
34055	Greater Cosmic Essence	34056	Lesser Cosmic Essence	2	
34060	Flying Machine	23782	Fel Iron Casing	2	
34060	Flying Machine	23781	Elemental Blasting Powder	20	
34060	Flying Machine	23783	Handful of Fel Iron Bolts	20	
34060	Flying Machine	11291	Star Wood	8	
34061	Turbo-Charged Flying Machine	23784	Adamantite Frame	4	
34061	Turbo-Charged Flying Machine	23786	Khorium Power Core	8	
34061	Turbo-Charged Flying Machine	23787	Felsteel Stabilizer	8	
34061	Turbo-Charged Flying Machine	34249	Hula Girl Doll	1	
34085	Red Winter Clothes	14048	Bolt of Runecloth	4	
34085	Red Winter Clothes	2997	Bolt of Woolen Cloth	1	
34085	Red Winter Clothes	2604	Red Dye	2	
34085	Red Winter Clothes	14341	Rune Thread	1	
34087	Green Winter Clothes	14048	Bolt of Runecloth	4	
34087	Green Winter Clothes	2997	Bolt of Woolen Cloth	1	
34087	Green Winter Clothes	2605	Green Dye	2	
34087	Green Winter Clothes	14341	Rune Thread	1	
34113	Field Repair Bot 110G	23446	Adamantite Bar	8	
34113	Field Repair Bot 110G	23783	Handful of Fel Iron Bolts	8	
34113	Field Repair Bot 110G	23786	Khorium Power Core	1	
34125	Shoveltusk Soup	33120	Shoveltusk Meat	1	
34440	Mad Alchemist's Potion	3371	Crystal Vial	1	
34440	Mad Alchemist's Potion	22787	Ragveil	2	
34490	Bag of Many Hides	23793	Heavy Knothide Leather	15	
34490	Bag of Many Hides	29547	Wind Scales	5	
34490	Bag of Many Hides	25707	Fel Hide	5	
34490	Bag of Many Hides	29548	Nether Dragonscales	5	
34490	Bag of Many Hides	25708	Thick Clefthoof Leather	5	
34490	Bag of Many Hides	14341	Rune Thread	3	
34721	Frostweave Bandage	33470	Frostweave Cloth	1	
34722	Heavy Frostweave Bandage	33470	Frostweave Cloth	2	
34751	Roasted Worg	43011	Worg Haunch	1	
34832	Captain Rumsey's Lager	2596	Skin of Dwarven Stout	1	
34832	Captain Rumsey's Lager	2594	Flagon of Dwarven Mead	1	
35622	Eternal Water	37705	Crystallized Water	9	
35623	Eternal Air	37700	Crystallized Air	9	
35624	Eternal Earth	37701	Crystallized Earth	9	
35625	Eternal Life	37704	Crystallized Life	9	
35627	Eternal Shadow	37703	Crystallized Shadow	9	
35758	Steady Seaspray Emerald	32249	Seaspray Emerald	1	
35760	Reckless Pyrestone	32231	Pyrestone	1	
35761	Quick Lionseye	32229	Lionseye	1	
36860	Eternal Fire	37702	Crystallized Fire	9	
36901	Goldclover	108352	Goldclover Leaf	9	
36903	Adder's Tongue	108353	Adder's Tongue Stem	9	
36904	Tiger Lily	108354	Tiger Lily Petal	9	
36905	Lichbloom	108355	Lichbloom Stalk	9	
36906	Icethorn	108356	Icethorn Bramble	9	
36907	Talandra's Rose	108357	Talandra's Rose Petal	9	
36909	Cobalt Ore	108305	Cobalt Ore Nugget	9	
36910	Titanium Ore	108391	Titanium Ore Nugget	9	
36912	Saronite Ore	108306	Saronite Ore Nugget	9	
36913	Saronite Bar	36912	Saronite Ore	2	
36916	Cobalt Bar	36909	Cobalt Ore	1	
36919	Cardinal Ruby	36860	Eternal Fire	1	
36919	Cardinal Ruby	36918	Scarlet Ruby	1	
36922	King's Amber	36921	Autumn's Glow	1	
36922	King's Amber	35625	Eternal Life	1	
36925	Majestic Zircon	35623	Eternal Air	1	
36925	Majestic Zircon	36924	Sky Sapphire	1	
36928	Dreadstone	35627	Eternal Shadow	1	
36928	Dreadstone	36927	Twilight Opal	1	
36931	Ametrine	36930	Monarch Topaz	1	
36931	Ametrine	35627	Eternal Shadow	1	
36934	Eye of Zul	36933	Forest Emerald	3	
37091	Scroll of Intellect VII	39354	Light Parchment	2	
37091	Scroll of Intellect VII	43126	Ink of the Sea	1	
37092	Scroll of Intellect VIII	39354	Light Parchment	2	
37092	Scroll of Intellect VIII	43126	Ink of the Sea	1	
37093	Scroll of Stamina VII	39354	Light Parchment	2	
37093	Scroll of Stamina VII	43126	Ink of the Sea	1	
37094	Scroll of Stamina VIII	39354	Light Parchment	2	
37094	Scroll of Stamina VIII	43126	Ink of the Sea	1	
37097	Scroll of Spirit VII	39354	Light Parchment	2	
37097	Scroll of Spirit VII	43126	Ink of the Sea	1	
37118	Scroll of Recall	39354	Light Parchment	1	
37118	Scroll of Recall	39469	Moonglow Ink	1	
37163	Rogues Deck	37143	Two of Rogues	1	
37163	Rogues Deck	37156	Three of Rogues	1	
37663	Titansteel Bar	41163	Titanium Bar	3	
37663	Titansteel Bar	36860	Eternal Fire	1	
37663	Titansteel Bar	35624	Eternal Earth	1	
37663	Titansteel Bar	35627	Eternal Shadow	1	
37921	Deadnettle	108358	Deadnettle Bramble	9	
38277	Haliscan Jacket	4339	Bolt of Mageweave	5	
38277	Haliscan Jacket	2325	Black Dye	2	
38277	Haliscan Jacket	2604	Red Dye	1	
38277	Haliscan Jacket	8343	Heavy Silken Thread	3	
38278	Haliscan Pantaloons	4339	Bolt of Mageweave	4	
38278	Haliscan Pantaloons	8343	Heavy Silken Thread	3	
38278	Haliscan Pantaloons	2325	Black Dye	3	
38322	Iron-Bound Tome	39354	Light Parchment	10	
38322	Iron-Bound Tome	43127	Snowfall Ink	5	
38322	Iron-Bound Tome	43102	Frozen Orb	1	
38347	Mammoth Mining Bag	38425	Heavy Borean Leather	8	
38372	Nerubian Leg Armor	38425	Heavy Borean Leather	4	
38372	Nerubian Leg Armor	38558	Nerubian Chitin	1	
38373	Frosthide Leg Armor	44128	Arctic Fur	2	
38373	Frosthide Leg Armor	38558	Nerubian Chitin	2	
38373	Frosthide Leg Armor	43102	Frozen Orb	1	
38375	Borean Armor Kit	33568	Borean Leather	4	
38399	Trapper's Traveling Pack	38425	Heavy Borean Leather	8	
38400	Arctic Chestpiece	33568	Borean Leather	12	
38401	Arctic Leggings	33568	Borean Leather	12	
38402	Arctic Shoulderpads	33568	Borean Leather	10	
38403	Arctic Gloves	33568	Borean Leather	10	
38404	Arctic Boots	33568	Borean Leather	8	
38405	Arctic Belt	33568	Borean Leather	10	
38417	Nerubian Shoulders	33568	Borean Leather	10	
38419	Nerubian Boots	33568	Borean Leather	10	
38425	Heavy Borean Leather	33568	Borean Leather	6	
38436	Frostscale Bracers	33568	Borean Leather	12	
38437	Arctic Helm	33568	Borean Leather	14	
38557	Icy Dragonscale	112158	Icy Dragonscale Fragment	9	
38558	Nerubian Chitin	112177	Nerubian Chitin Fragment	9	
38561	Jormungar Scale	112178	Jormungar Scale Fragment	9	
38592	Dark Arctic Chestpiece	38425	Heavy Borean Leather	5	
38592	Dark Arctic Chestpiece	37703	Crystallized Shadow	5	
38682	Enchanting Vellum	39354	Light Parchment	2	
38682	Enchanting Vellum	39469	Moonglow Ink	1	
39469	Moonglow Ink	39151	Alabaster Pigment	2	
39520	Kungaloosh	35949	Tundra Berries	2	
39520	Kungaloosh	35948	Savory Snowplum	1	
39666	Elixir of Mighty Agility	36901	Goldclover	2	
39666	Elixir of Mighty Agility	36903	Adder's Tongue	2	
39666	Elixir of Mighty Agility	3371	Crystal Vial	1	
39671	Resurgent Healing Potion	36901	Goldclover	2	
39671	Resurgent Healing Potion	3371	Crystal Vial	1	
39681	Handful of Cobalt Bolts	36916	Cobalt Bar	2	
39682	Overcharged Capacitor	36916	Cobalt Bar	4	
39682	Overcharged Capacitor	37701	Crystallized Earth	1	
39683	Froststeel Tube	36916	Cobalt Bar	8	
39683	Froststeel Tube	37705	Crystallized Water	1	
39690	Volatile Blasting Trigger	36916	Cobalt Bar	3	
39690	Volatile Blasting Trigger	37705	Crystallized Water	1	
39774	Midnight Ink	39334	Dusky Pigment	2	
39912	Brilliant Bloodstone	36917	Bloodstone	1	
39919	Solid Chalcedony	36923	Chalcedony	1	
39947	Inscribed Huge Citrine	36929	Huge Citrine	1	
39951	Fierce Huge Citrine	36929	Huge Citrine	1	
39970	Fire Leaf	108359	Fire Leaf Bramble	9	
40070	Spellpower Elixir	36901	Goldclover	1	
40070	Spellpower Elixir	36904	Tiger Lily	1	
40070	Spellpower Elixir	3371	Crystal Vial	1	
40072	Elixir of Spirit	36907	Talandra's Rose	3	
40072	Elixir of Spirit	3371	Crystal Vial	1	
40073	Elixir of Mighty Strength	36904	Tiger Lily	2	
40073	Elixir of Mighty Strength	3371	Crystal Vial	1	
40076	Guru's Elixir	40195	Pygmy Oil	3	
40076	Guru's Elixir	3371	Crystal Vial	1	
40077	Crazy Alchemist's Potion	36901	Goldclover	2	
40077	Crazy Alchemist's Potion	3371	Crystal Vial	1	
40078	Elixir of Mighty Fortitude	36901	Goldclover	4	
40078	Elixir of Mighty Fortitude	3371	Crystal Vial	1	
40081	Potion of Nightmares	36901	Goldclover	1	
40081	Potion of Nightmares	36907	Talandra's Rose	2	
40081	Potion of Nightmares	3371	Crystal Vial	1	
40097	Elixir of Protection	36906	Icethorn	2	
40097	Elixir of Protection	37701	Crystallized Earth	1	
40097	Elixir of Protection	3371	Crystal Vial	1	
40109	Elixir of Mighty Mageblood	36901	Goldclover	1	
40109	Elixir of Mighty Mageblood	36905	Lichbloom	2	
40109	Elixir of Mighty Mageblood	3371	Crystal Vial	1	
40167	Regal Eye of Zul	36934	Eye of Zul	1	
40195	Pygmy Oil	40199	Pygmy Suckerfish	1	
40211	Potion of Speed	36903	Adder's Tongue	2	
40211	Potion of Speed	40195	Pygmy Oil	1	
40211	Potion of Speed	3371	Crystal Vial	1	
40212	Potion of Wild Magic	36905	Lichbloom	2	
40212	Potion of Wild Magic	40195	Pygmy Oil	1	
40212	Potion of Wild Magic	3371	Crystal Vial	1	
40668	Cobalt Triangle Shield	36916	Cobalt Bar	4	
40670	Saronite Defender	36916	Cobalt Bar	6	
40670	Saronite Defender	36913	Saronite Bar	4	
40672	Tempered Saronite Breastplate	36916	Cobalt Bar	6	
40672	Tempered Saronite Breastplate	36913	Saronite Bar	5	
40672	Tempered Saronite Breastplate	37701	Crystallized Earth	1	
40675	Tempered Saronite Shoulders	36913	Saronite Bar	12	
40767	Sonic Booster	39683	Froststeel Tube	2	
40767	Sonic Booster	39682	Overcharged Capacitor	4	
40767	Sonic Booster	39681	Handful of Cobalt Bolts	2	
40768	MOLL-E	36913	Saronite Bar	8	
40768	MOLL-E	35623	Eternal Air	8	
40769	Scrapbot Construction Kit	36913	Saronite Bar	10	
40771	Cobalt Frag Bomb	39681	Handful of Cobalt Bolts	2	
40771	Cobalt Frag Bomb	39690	Volatile Blasting Trigger	1	
40772	Gnomish Army Knife	36913	Saronite Bar	10	
40772	Gnomish Army Knife	7005	Skinning Knife	1	
40772	Gnomish Army Knife	2901	Mining Pick	1	
40772	Gnomish Army Knife	5956	Blacksmith Hammer	1	
40865	Noise Machine	39683	Froststeel Tube	2	
40865	Noise Machine	39682	Overcharged Capacitor	2	
40865	Noise Machine	39681	Handful of Cobalt Bolts	8	
40892	Hammer Pick	36916	Cobalt Bar	5	
40893	Bladed Pickaxe	36916	Cobalt Bar	5	
40900	Glyph of the Stag	39354	Light Parchment	1	
40900	Glyph of the Stag	43120	Celestial Ink	3	
40903	Glyph of Rake	39354	Light Parchment	1	
40903	Glyph of Rake	43126	Ink of the Sea	3	
40912	Glyph of Regrowth	39354	Light Parchment	1	
40912	Glyph of Regrowth	43118	Jadefire Ink	3	
40919	Glyph of the Orca	39354	Light Parchment	1	
40919	Glyph of the Orca	43126	Ink of the Sea	3	
40920	Glyph of Hurricane	39354	Light Parchment	1	
40920	Glyph of Hurricane	43122	Shimmering Ink	3	
40921	Glyph of Skull Bash	39354	Light Parchment	1	
40921	Glyph of Skull Bash	39774	Midnight Ink	3	
40943	Spiked Cobalt Legplates	36916	Cobalt Bar	12	
40949	Spiked Cobalt Boots	36916	Cobalt Bar	7	
40950	Spiked Cobalt Shoulders	36916	Cobalt Bar	7	
40955	Horned Cobalt Helm	36916	Cobalt Bar	8	
40959	Reinforced Cobalt Chestpiece	36916	Cobalt Bar	8	
40959	Reinforced Cobalt Chestpiece	37705	Crystallized Water	2	
41094	Glyph of Devotion Aura	39354	Light Parchment	1	
41094	Glyph of Devotion Aura	43124	Ethereal Ink	3	
41095	Glyph of Holy Wrath	39354	Light Parchment	1	
41095	Glyph of Holy Wrath	43116	Lion's Ink	3	
41096	Glyph of Divine Protection	39354	Light Parchment	1	
41096	Glyph of Divine Protection	43118	Jadefire Ink	3	
41099	Glyph of Consecration	39354	Light Parchment	1	
41099	Glyph of Consecration	43122	Shimmering Ink	3	
41100	Glyph of the Luminous Charger	39354	Light Parchment	1	
41100	Glyph of the Luminous Charger	43122	Shimmering Ink	3	
41101	Glyph of Focused Shield	39354	Light Parchment	1	
41101	Glyph of Focused Shield	43126	Ink of the Sea	3	
41102	Glyph of Burden of Guilt	39354	Light Parchment	1	
41102	Glyph of Burden of Guilt	43118	Jadefire Ink	3	
41108	Glyph of Divinity	39354	Light Parchment	1	
41108	Glyph of Divinity	61978	Blackfallow Ink	3	
41110	Glyph of Blessed Life	39354	Light Parchment	1	
41110	Glyph of Blessed Life	43120	Celestial Ink	3	
41126	Brilliant Saronite Legplates	36916	Cobalt Bar	5	
41126	Brilliant Saronite Legplates	36913	Saronite Bar	5	
41126	Brilliant Saronite Legplates	37705	Crystallized Water	1	
41127	Brilliant Saronite Gauntlets	36916	Cobalt Bar	3	
41127	Brilliant Saronite Gauntlets	36913	Saronite Bar	8	
41129	Brilliant Saronite Breastplate	36913	Saronite Bar	14	
41129	Brilliant Saronite Breastplate	37705	Crystallized Water	1	
41163	Titanium Bar	36910	Titanium Ore	2	
41183	Saronite Ambusher	36916	Cobalt Bar	12	
41183	Saronite Ambusher	36913	Saronite Bar	4	
41183	Saronite Ambusher	37703	Crystallized Shadow	1	
41243	Notched Cobalt War Axe	36916	Cobalt Bar	10	
41251	Yellow Lumberjack Shirt	41510	Bolt of Frostweave	4	
41251	Yellow Lumberjack Shirt	4341	Yellow Dye	1	
41255	Green Workman's Shirt	41510	Bolt of Frostweave	4	
41255	Green Workman's Shirt	2605	Green Dye	1	
41266	Skyflare Diamond	36917	Bloodstone	1	
41266	Skyflare Diamond	36923	Chalcedony	1	
41266	Skyflare Diamond	35623	Eternal Air	1	
41334	Earthsiege Diamond	36932	Dark Jade	1	
41334	Earthsiege Diamond	36929	Huge Citrine	1	
41334	Earthsiege Diamond	36860	Eternal Fire	1	
41346	Righteous Greaves	36913	Saronite Bar	14	
41346	Righteous Greaves	35622	Eternal Water	1	
41357	Daunting Handguards	36913	Saronite Bar	12	
41357	Daunting Handguards	35624	Eternal Earth	1	
41508	Mechano-Hog	37663	Titansteel Bar	12	
41508	Mechano-Hog	39681	Handful of Cobalt Bolts	40	
41508	Mechano-Hog	44128	Arctic Fur	2	
41508	Mechano-Hog	44499	Salvaged Iron Golem Parts	1	
41508	Mechano-Hog	44501	Goblin-Machined Piston	8	
41508	Mechano-Hog	44500	Elementium-Plated Exhaust Pipe	1	
41510	Bolt of Frostweave	33470	Frostweave Cloth	5	
41511	Bolt of Imbued Frostweave	41510	Bolt of Frostweave	2	
41511	Bolt of Imbued Frostweave	34054	Infinite Dust	2	
41517	Glyph of Unstable Earth	39354	Light Parchment	1	
41517	Glyph of Unstable Earth	43122	Shimmering Ink	3	
41518	Glyph of Chain Lightning	39354	Light Parchment	1	
41518	Glyph of Chain Lightning	43126	Ink of the Sea	3	
41519	Frostwoven Leggings	41510	Bolt of Frostweave	5	
41519	Frostwoven Leggings	38426	Eternium Thread	1	
41520	Frostwoven Boots	41510	Bolt of Frostweave	4	
41520	Frostwoven Boots	38426	Eternium Thread	1	
41521	Frostwoven Cowl	41510	Bolt of Frostweave	5	
41521	Frostwoven Cowl	38426	Eternium Thread	1	
41522	Frostwoven Belt	41510	Bolt of Frostweave	3	
41522	Frostwoven Belt	38426	Eternium Thread	1	
41524	Glyph of Spirit Walk	39354	Light Parchment	1	
41524	Glyph of Spirit Walk	43124	Ethereal Ink	3	
41525	Mystic Frostwoven Robe	41510	Bolt of Frostweave	8	
41525	Mystic Frostwoven Robe	38426	Eternium Thread	4	
41525	Mystic Frostwoven Robe	36783	Northsea Pearl	1	
41526	Glyph of Capacitor Totem	39354	Light Parchment	1	
41526	Glyph of Capacitor Totem	43120	Celestial Ink	3	
41527	Glyph of Purge	39354	Light Parchment	1	
41527	Glyph of Purge	43122	Shimmering Ink	3	
41528	Mystic Frostwoven Wristwraps	41510	Bolt of Frostweave	5	
41528	Mystic Frostwoven Wristwraps	38426	Eternium Thread	4	
41528	Mystic Frostwoven Wristwraps	36783	Northsea Pearl	2	
41529	Glyph of Fire Elemental Totem	39354	Light Parchment	1	
41529	Glyph of Fire Elemental Totem	43118	Jadefire Ink	3	
41530	Glyph of Fire Nova	39354	Light Parchment	1	
41530	Glyph of Fire Nova	43116	Lion's Ink	3	
41532	Glyph of Wind Shear	39354	Light Parchment	1	
41532	Glyph of Wind Shear	39774	Midnight Ink	3	
41533	Glyph of Healing Stream Totem	39354	Light Parchment	1	
41533	Glyph of Healing Stream Totem	39774	Midnight Ink	3	
41537	Glyph of the Lakestrider	39354	Light Parchment	1	
41537	Glyph of the Lakestrider	43120	Celestial Ink	3	
41538	Glyph of Grounding Totem	39354	Light Parchment	1	
41538	Glyph of Grounding Totem	43116	Lion's Ink	3	
41540	Glyph of Lava Lash	39354	Light Parchment	1	
41540	Glyph of Lava Lash	61978	Blackfallow Ink	3	
41541	Glyph of Water Shield	39354	Light Parchment	1	
41541	Glyph of Water Shield	39469	Moonglow Ink	3	
41542	Glyph of Cleansing Waters	39354	Light Parchment	1	
41542	Glyph of Cleansing Waters	43120	Celestial Ink	3	
41543	Duskweave Belt	41510	Bolt of Frostweave	7	
41543	Duskweave Belt	38426	Eternium Thread	1	
41546	Duskweave Cowl	41510	Bolt of Frostweave	8	
41546	Duskweave Cowl	38426	Eternium Thread	1	
41548	Duskweave Leggings	41510	Bolt of Frostweave	8	
41548	Duskweave Leggings	38426	Eternium Thread	1	
41549	Duskweave Robe	41510	Bolt of Frostweave	10	
41549	Duskweave Robe	38426	Eternium Thread	1	
41551	Duskweave Wristwraps	41510	Bolt of Frostweave	8	
41551	Duskweave Wristwraps	38426	Eternium Thread	1	
41552	Glyph of Chaining	39354	Light Parchment	1	
41552	Glyph of Chaining	39774	Midnight Ink	3	
41554	Black Duskweave Robe	41511	Bolt of Imbued Frostweave	5	
41554	Black Duskweave Robe	42253	Iceweb Spider Silk	2	
41554	Black Duskweave Robe	38426	Eternium Thread	2	
41555	Black Duskweave Wristwraps	41511	Bolt of Imbued Frostweave	4	
41555	Black Duskweave Wristwraps	42253	Iceweb Spider Silk	2	
41555	Black Duskweave Wristwraps	38426	Eternium Thread	2	
41593	Ebonweave	41511	Bolt of Imbued Frostweave	1	
41593	Ebonweave	35627	Eternal Shadow	2	
41594	Moonshroud	41511	Bolt of Imbued Frostweave	1	
41594	Moonshroud	35625	Eternal Life	2	
41595	Spellweave	41511	Bolt of Imbued Frostweave	1	
41595	Spellweave	36860	Eternal Fire	2	
41597	Abyssal Bag	41593	Ebonweave	4	
41597	Abyssal Bag	41595	Spellweave	2	
41597	Abyssal Bag	38426	Eternium Thread	1	
41599	Frostweave Bag	41511	Bolt of Imbued Frostweave	6	
41599	Frostweave Bag	38426	Eternium Thread	2	
41600	Glacial Bag	41594	Moonshroud	4	
41600	Glacial Bag	41593	Ebonweave	4	
41600	Glacial Bag	38426	Eternium Thread	1	
41601	Shining Spellthread	37704	Crystallized Life	2	
41601	Shining Spellthread	42253	Iceweb Spider Silk	2	
41602	Brilliant Spellthread	35625	Eternal Life	4	
41602	Brilliant Spellthread	42253	Iceweb Spider Silk	4	
41602	Brilliant Spellthread	43102	Frozen Orb	1	
41603	Azure Spellthread	37702	Crystallized Fire	2	
41603	Azure Spellthread	42253	Iceweb Spider Silk	2	
41611	Eternal Belt Buckle	36913	Saronite Bar	4	
41611	Eternal Belt Buckle	35624	Eternal Earth	1	
41611	Eternal Belt Buckle	35622	Eternal Water	1	
41611	Eternal Belt Buckle	35627	Eternal Shadow	1	
42113	Spellweave Gloves	41595	Spellweave	4	
42113	Spellweave Gloves	41511	Bolt of Imbued Frostweave	4	
42113	Spellweave Gloves	38426	Eternium Thread	1	
42113	Spellweave Gloves	43102	Frozen Orb	1	
42396	Glyph of Circle of Healing	39354	Light Parchment	1	
42396	Glyph of Circle of Healing	43118	Jadefire Ink	3	
42397	Glyph of Purify	39354	Light Parchment	1	
42397	Glyph of Purify	43116	Lion's Ink	3	
42399	Glyph of Fear Ward	39354	Light Parchment	1	
42399	Glyph of Fear Ward	39469	Moonglow Ink	3	
42403	Glyph of Deep Wells	39354	Light Parchment	1	
42403	Glyph of Deep Wells	79254	Ink of Dreams	3	
42404	Glyph of Mass Dispel	39354	Light Parchment	1	
42404	Glyph of Mass Dispel	61978	Blackfallow Ink	3	
42405	Glyph of Psychic Horror	39354	Light Parchment	1	
42405	Glyph of Psychic Horror	43116	Lion's Ink	3	
42407	Glyph of Weakened Soul	39354	Light Parchment	1	
42407	Glyph of Weakened Soul	43126	Ink of the Sea	3	
42408	Glyph of Power Word: Shield	39354	Light Parchment	1	
42408	Glyph of Power Word: Shield	79254	Ink of Dreams	3	
42409	Glyph of Spirit of Redemption	39354	Light Parchment	1	
42409	Glyph of Spirit of Redemption	43124	Ethereal Ink	3	
42410	Glyph of Psychic Scream	39354	Light Parchment	1	
42410	Glyph of Psychic Scream	61978	Blackfallow Ink	3	
42412	Glyph of Scourge Imprisonment	39354	Light Parchment	1	
42412	Glyph of Scourge Imprisonment	43122	Shimmering Ink	3	
42415	Glyph of Dispel Magic	39354	Light Parchment	1	
42415	Glyph of Dispel Magic	43118	Jadefire Ink	3	
42417	Glyph of Prayer of Mending	39354	Light Parchment	1	
42417	Glyph of Prayer of Mending	39774	Midnight Ink	3	
42420	Shadow Crystal Focusing Lens	36926	Shadow Crystal	1	
42443	Cudgel of Saronite Justice	36913	Saronite Bar	15	
42443	Cudgel of Saronite Justice	37705	Crystallized Water	2	
42453	Glyph of Hand of Gul'dan	39354	Light Parchment	1	
42453	Glyph of Hand of Gul'dan	61978	Blackfallow Ink	3	
42454	Glyph of Conflagrate	39354	Light Parchment	1	
42454	Glyph of Conflagrate	39774	Midnight Ink	3	
42456	Glyph of Verdant Spheres	39354	Light Parchment	1	
42456	Glyph of Verdant Spheres	43126	Ink of the Sea	3	
42457	Glyph of Nightmares	39354	Light Parchment	1	
42457	Glyph of Nightmares	39469	Moonglow Ink	3	
42459	Glyph of Felguard	39354	Light Parchment	1	
42459	Glyph of Felguard	43124	Ethereal Ink	3	
42461	Glyph of Health Funnel	39354	Light Parchment	1	
42461	Glyph of Health Funnel	43124	Ethereal Ink	3	
42463	Glyph of Subtlety	39354	Light Parchment	1	
42463	Glyph of Subtlety	43122	Shimmering Ink	3	
42465	Glyph of Imp Swarm	39354	Light Parchment	1	
42465	Glyph of Imp Swarm	79254	Ink of Dreams	3	
42466	Glyph of Havoc	39354	Light Parchment	1	
42466	Glyph of Havoc	43126	Ink of the Sea	3	
42467	Glyph of Shadow Bolt	39354	Light Parchment	1	
42467	Glyph of Shadow Bolt	39774	Midnight Ink	3	
42470	Glyph of Soulstone	39354	Light Parchment	1	
42470	Glyph of Soulstone	43124	Ethereal Ink	3	
42472	Glyph of Unstable Affliction	39354	Light Parchment	1	
42472	Glyph of Unstable Affliction	43120	Celestial Ink	3	
42473	Glyph of Falling Meteor	39354	Light Parchment	1	
42473	Glyph of Falling Meteor	39469	Moonglow Ink	3	
42500	Titanium Shield Spike	36913	Saronite Bar	2	
42500	Titanium Shield Spike	41163	Titanium Bar	1	
42508	Titansteel Shield Wall	36913	Saronite Bar	4	
42508	Titansteel Shield Wall	37663	Titansteel Bar	3	
42508	Titansteel Shield Wall	43102	Frozen Orb	1	
42728	Ornate Saronite Skullshield	36913	Saronite Bar	14	
42728	Ornate Saronite Skullshield	35627	Eternal Shadow	1	
42736	Glyph of Arcane Explosion	39354	Light Parchment	1	
42736	Glyph of Arcane Explosion	43126	Ink of the Sea	3	
42739	Glyph of Combustion	39354	Light Parchment	1	
42739	Glyph of Combustion	43116	Lion's Ink	3	
